Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,label,home_form,away_form,form_diff,home_wform,away_wform,wform_diff,home_adj_form,away_adj_form,adj_form_diff,home_scored_avg,home_conceded_avg,away_scored_avg,away_conceded_avg,scored_diff,conceded_diff,h2h_dominance,home_elo,away_elo,elo_diff,home_sot_avg,away_sot_avg,sot_diff,home_rest,away_rest,rest_diff,home_season_gd,away_season_gd,season_gd_diff,home_ppg,away_ppg,ppg_diff,home_venue_form,away_venue_form,venue_form_diff,home_cs_rate,away_cs_rate,cs_diff,home_win_streak,away_win_streak,win_streak_diff,home_loss_streak,away_loss_streak,loss_streak_diff
2021/22,2021-08-21,Manchester City,Norwich City,5,0,H,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,-2.0,0.25,1747.4135376752204,1339.952108475212,407.4614292000083,4.0,3.0,1.0,6,7,-1,-1,-3,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
2021/22,2021-08-21,Leeds United,Everton,2,2,D,1,0.0,3.0,-3.0,0.0,3.0,-3.0,0.0,2.9577482825394394,-2.9577482825394394,1.0,5.0,3.0,1.0,-2.0,4.0,0.0,1557.9742193460118,1562.0485396421361,-4.07432029612437,3.0,6.0,-3.0,7,7,0,-4,2,-6,0.0,3.0,-3.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,-1,1,0,1
2021/22,2021-08-21,Liverpool,Burnley,2,0,H,0,3.0,0.0,3.0,3.0,0.0,3.0,2.684032237331572,0.0,2.684032237331572,3.0,0.0,1.0,2.0,2.0,-2.0,0.4,1719.6855333809465,1470.7130428089938,248.97249057195268,8.0,3.0,5.0,7,7,0,3,-1,4,3.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1,0,1,0,1,-1
2021/22,2021-08-21,Brighton,Watford,2,0,H,0,3.0,3.0,0.0,3.0,3.0,0.0,2.9609524540641545,3.000475063169111,-0.03952260910495653,2.0,1.0,3.0,2.0,-1.0,-1.0,0.16666666666666666,1498.4687726856241,1455.272989605561,43.195783080063165,8.0,7.0,1.0,7,7,0,1,1,0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0
2021/22,2021-08-21,Crystal Palace,Brentford,0,0,D,1,0.0,3.0,-3.0,0.0,3.0,-3.0,0.0,3.2165678333909185,-3.2165678333909185,0.0,3.0,2.0,0.0,-2.0,3.0,0.0,1472.738118764033,1513.0195211067748,-40.281402342741785,1.0,3.0,-2.0,7,8,-1,-3,2,-5,0.0,3.0,-3.0,1.0,1.0,0.0,0.0,1.0,-1.0,0,1,-1,1,0,1
2021/22,2021-08-21,Aston Villa,Newcastle United,2,0,H,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,4.0,0.0,-1.0,0.3333333333333333,1488.623307879236,1495.0732870651998,-6.449979185963684,2.0,3.0,-1.0,7,6,1,-1,-2,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
2021/22,2021-08-22,Southampton,Manchester United,1,1,D,1,0.0,3.0,-3.0,0.0,3.0,-3.0,0.0,3.129788452499771,-3.129788452499771,1.0,3.0,5.0,1.0,-4.0,2.0,-0.4166666666666667,1471.0083779537842,1682.414627961881,-211.40625000809678,3.0,8.0,-5.0,8,8,0,-2,4,-6,0.0,3.0,-3.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,-1,1,0,1
2021/22,2021-08-22,Wolverhampton,Tottenham,0,1,A,2,0.0,3.0,-3.0,0.0,3.0,-3.0,0.0,3.5237169184593826,-3.5237169184593826,0.0,1.0,1.0,0.0,-1.0,1.0,-0.16666666666666666,1508.194208979133,1610.2933841805532,-102.09917520142017,3.0,3.0,0.0,8,7,1,-1,1,-2,0.0,3.0,-3.0,1.0,1.0,0.0,0.0,1.0,-1.0,0,1,-1,1,0,1
2021/22,2021-08-22,Arsenal,Chelsea,0,2,A,2,0.0,3.0,-3.0,0.0,3.0,-3.0,0.0,2.9568642225096515,-2.9568642225096515,0.0,2.0,3.0,0.0,-3.0,2.0,-0.08333333333333333,1595.2643955886842,1644.166727186872,-48.90233159818786,4.0,6.0,-2.0,9,8,1,-2,3,-5,0.0,3.0,-3.0,1.0,1.0,0.0,0.0,1.0,-1.0,0,1,-1,1,0,1
2021/22,2021-08-23,West Ham,Leicester City,4,1,H,0,3.0,3.0,0.0,3.0,3.0,0.0,3.0061043263920038,3.032472457137258,-0.026368130745254348,4.0,2.0,1.0,0.0,3.0,2.0,-0.16666666666666666,1582.2323790926457,1593.1953325433535,-10.9629534507078,9.0,5.0,4.0,8,9,-1,2,1,1,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,1,1,0,0,0,0
2021/22,2021-08-28,West Ham,Crystal Palace,2,2,D,1,3.0,0.5,2.5,3.0,0.5714285714285714,2.428571428571429,3.0962474957393553,0.504339840368925,2.5919076553704303,4.0,1.5,0.0,1.5,4.0,0.0,0.25,1592.5478135770677,1473.8923436919881,118.65546988507958,8.0,1.5,6.5,5,7,-2,5,-3,8,3.0,0.5,2.5,3.0,0.0,3.0,0.0,0.5,-0.5,2,0,2,0,0,0
2021/22,2021-08-28,Liverpool,Chelsea,1,1,D,1,3.0,3.0,0.0,3.0,3.0,0.0,2.8127291614747794,3.0736965068435103,-0.2609673453687309,2.5,0.0,2.5,0.0,0.0,0.0,0.3333333333333333,1723.5375422312654,1652.7684267650534,70.76911546621204,8.5,5.5,3.0,7,6,1,5,5,0,3.0,3.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,2,2,0,0,0,0
2021/22,2021-08-28,Manchester City,Arsenal,5,0,H,0,1.5,0.0,1.5,1.7142857142857142,0.0,1.7142857142857142,1.3399521084752122,0.0,1.3399521084752122,2.5,0.5,0.0,2.0,2.5,-1.5,0.6666666666666666,1749.1619618181849,1586.662696010503,162.49926580768192,4.0,3.5,0.5,7,6,1,4,-4,8,1.5,0.0,1.5,3.0,0.0,3.0,0.5,0.0,0.5,1,0,1,0,2,-2
2021/22,2021-08-28,Aston Villa,Brentford,1,1,D,1,1.5,2.0,-0.5,1.7142857142857142,1.8571428571428572,-0.14285714285714302,1.4950732870652,2.099196622950137,-0.6041233358849369,2.0,1.5,1.0,0.0,1.0,1.5,0.0,1498.8089318791722,1511.8652961788198,-13.056364299647612,2.0,3.0,-1.0,7,7,0,1,2,-1,1.5,2.0,-0.5,3.0,1.0,2.0,0.5,1.0,-0.5,1,0,1,0,0,0
2021/22,2021-08-28,Brighton,Everton,0,2,A,2,3.0,2.0,1.0,3.0,1.8571428571428572,1.1428571428571428,2.935749216637638,1.9981988810517235,0.9375503355859145,2.0,0.5,2.5,1.5,-0.5,-1.0,-0.25,1507.231864643511,1561.931276652647,-54.69941200913604,5.5,7.0,-1.5,7,7,0,3,2,1,3.0,2.0,1.0,3.0,1.0,2.0,0.5,0.0,0.5,2,0,2,0,0,0
2021/22,2021-08-28,Newcastle United,Southampton,2,2,D,1,0.0,0.5,-0.5,0.0,0.5714285714285714,-0.5714285714285714,0.0,0.5608048759872937,-0.5608048759872937,1.0,3.0,1.0,2.0,0.0,1.0,0.3,1484.8876630652637,1476.438912923169,8.448750142094696,2.0,3.0,-1.0,7,6,1,-4,-2,-2,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,2
2021/22,2021-08-28,Norwich City,Leicester City,1,2,A,2,0.0,1.5,-1.5,0.0,1.2857142857142858,-1.2857142857142858,0.0,1.516236228568629,-1.516236228568629,0.0,4.0,1.0,2.0,-1.0,2.0,-0.25,1338.2036843322476,1582.8798980589315,-244.67621372668395,1.5,3.0,-1.5,7,5,2,-8,-2,-6,0.0,1.5,-1.5,0.0,0.0,0.0,0.0,0.5,-0.5,0,0,0,2,1,1
2021/22,2021-08-29,Burnley,Leeds United,1,1,D,1,0.0,0.5,-0.5,0.0,0.5714285714285714,-0.5714285714285714,0.0,0.5206828465473787,-0.5206828465473787,0.5,2.0,1.5,3.5,-1.0,-1.5,-1.0,1466.8610339586749,1558.0914823355008,-91.23044837682596,3.0,3.5,-0.5,8,8,0,-3,-4,1,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,2
2021/22,2021-08-29,Tottenham,Watford,1,0,H,0,3.0,1.5,1.5,3.0,1.2857142857142858,1.7142857142857142,3.270052668208824,1.5002375315845555,1.7698151366242685,1.0,0.0,1.5,2.0,-0.5,-2.0,0.5,1617.4365010757845,1446.509897647674,170.9266034281104,4.5,4.0,0.5,7,8,-1,2,-1,3,3.0,1.5,1.5,3.0,0.0,3.0,1.0,0.0,1.0,2,0,2,0,1,-1
2021/22,2021-08-29,Wolverhampton,Manchester United,0,1,A,2,0.0,2.0,-2.0,0.0,1.8571428571428572,-1.8571428571428572,0.0,2.05523035223448,-2.05523035223448,0.0,1.0,3.0,1.0,-3.0,0.0,-0.16666666666666666,1501.0510920839017,1676.9840929924962,-175.93300090859452,4.5,6.0,-1.5,7,7,0,-2,4,-6,0.0,2.0,-2.0,0.0,1.0,-1.0,0.0,0.0,0.0,0,0,0,2,0,2
2021/22,2021-09-11,Crystal Palace,Tottenham,3,0,H,0,0.6666666666666666,3.0,-2.3333333333333335,0.7567567567567568,3.0,-2.243243243243243,0.6901260743741874,3.1443750439043323,-2.454248969530145,0.6666666666666666,1.6666666666666667,1.0,0.0,-0.33333333333333337,1.6666666666666667,-0.8333333333333334,1477.1806620363366,1622.8787443293656,-145.69808229302907,1.6666666666666667,5.666666666666667,-4.0,14,13,1,-3,3,-6,0.6666666666666666,3.0,-2.3333333333333335,1.0,3.0,-2.0,0.3333333333333333,1.0,-0.6666666666666667,0,3,-3,0,0,0
2021/22,2021-09-11,Arsenal,Norwich City,1,0,H,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,3.3333333333333335,-0.3333333333333333,-0.3333333333333335,0.5,1581.0261717495025,1334.274172978119,246.75199877138357,2.3333333333333335,2.3333333333333335,0.0,14,14,0,-9,-9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,3,0
2021/22,2021-09-11,Brentford,Brighton,0,1,A,2,1.6666666666666667,2.0,-0.33333333333333326,1.4864864864864864,1.7027027027027026,-0.21621621621621623,1.7325330668287962,1.957166144425092,-0.22463307759629592,1.0,0.3333333333333333,1.3333333333333333,1.0,-0.33333333333333326,-0.6666666666666667,0.0,1511.4896806042675,1498.7933601644618,12.696320439805731,2.6666666666666665,4.666666666666667,-2.0000000000000004,14,14,0,2,1,1,1.6666666666666667,2.0,-0.33333333333333326,3.0,3.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0,0,0,0,1,-1
2021/22,2021-09-11,Leicester City,Manchester City,0,1,A,2,2.0,2.0,0.0,2.027027027027027,2.27027027027027,-0.24324324324324298,1.9029599419339178,1.95107653632381,-0.04811659438989224,1.3333333333333333,1.6666666666666667,3.3333333333333335,0.3333333333333333,-2.0,1.3333333333333335,-0.25,1586.8094094130602,1754.7984860791853,-167.98907666612513,3.0,6.0,-3.0,14,14,0,-1,9,-10,2.0,2.0,0.0,3.0,0.0,3.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,1,2,-1,0,0,0
2021/22,2021-09-11,Manchester United,Newcastle United,4,1,H,0,2.3333333333333335,0.3333333333333333,2.0,2.3513513513513513,0.43243243243243246,1.9189189189189189,2.3708542962122547,0.32809753620514864,2.042756760007106,2.3333333333333335,0.6666666666666666,1.3333333333333333,2.6666666666666665,1.0000000000000002,-2.0,0.4,1682.3129264267368,1484.6445364101332,197.66839001660355,5.0,3.0,2.0,13,14,-1,5,-4,9,2.3333333333333335,0.3333333333333333,2.0,3.0,0.0,3.0,0.3333333333333333,0.0,0.3333333333333333,1,0,1,0,0,0
2021/22,2021-09-11,Southampton,West Ham,0,0,D,1,0.6666666666666666,2.3333333333333335,-1.666666666666667,0.7567567567567568,2.135135135135135,-1.3783783783783783,0.7038449535615877,2.3916966290911232,-1.6878516755295356,1.3333333333333333,2.0,3.3333333333333335,1.6666666666666667,-2.0,0.33333333333333326,-0.4166666666666667,1476.6820395782995,1589.2594952327192,-112.57745565441974,4.0,6.666666666666667,-2.666666666666667,14,14,0,-2,5,-7,0.6666666666666666,2.3333333333333335,-1.666666666666667,1.0,3.0,-2.0,0.0,0.0,0.0,0,0,0,0,0,0
2021/22,2021-09-11,Watford,Wolverhampton,0,2,A,2,1.0,0.0,1.0,0.7297297297297297,0.0,0.7297297297297297,1.0001583543897037,0.0,1.0001583543897037,1.0,1.6666666666666667,0.0,1.0,1.0,0.6666666666666667,0.0,1441.0676543940929,1495.7222586496612,-54.6546042555683,3.3333333333333335,5.0,-1.6666666666666665,13,13,0,-2,-3,1,1.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0,0,0,2,3,-1
2021/22,2021-09-11,Chelsea,Aston Villa,3,0,H,0,2.3333333333333335,1.3333333333333333,1.0000000000000002,2.135135135135135,1.4054054054054055,0.7297297297297296,2.432139347280399,1.332685590527649,1.09945375675275,2.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.33333333333333326,-1.0,0.5,1654.77761540781,1499.1845474537245,155.59306795408543,4.666666666666667,3.0,1.666666666666667,14,14,0,5,1,4,2.3333333333333335,1.3333333333333333,1.0000000000000002,3.0,0.0,3.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
2021/22,2021-09-12,Leeds United,Liverpool,0,3,A,2,0.6666666666666666,2.3333333333333335,-1.666666666666667,0.7567567567567568,2.135135135135135,-1.3783783783783783,0.6730910163557358,2.2424346469309757,-1.56934363057524,1.3333333333333333,2.6666666666666665,2.0,0.3333333333333333,-0.6666666666666667,2.333333333333333,-0.5,1555.5243894331034,1721.528353588509,-166.00396415540558,3.0,8.0,-5.0,14,15,-1,-4,5,-9,0.6666666666666666,2.3333333333333335,-1.666666666666667,1.0,3.0,-2.0,0.0,0.6666666666666666,-0.6666666666666666,0,0,0,0,0,0
2021/22,2021-09-13,Everton,Burnley,3,1,H,0,2.3333333333333335,0.3333333333333333,2.0,2.3513513513513513,0.43243243243243246,1.9189189189189189,2.33695383046349,0.3462425516301113,1.9907112788333785,2.3333333333333335,1.0,0.6666666666666666,1.6666666666666667,1.666666666666667,-0.6666666666666667,-0.1,1570.3697811316963,1469.4281268610723,100.94165427062399,6.333333333333333,3.0,3.333333333333333,16,15,1,4,-3,7,2.3333333333333335,0.3333333333333333,2.0,3.0,0.0,3.0,0.3333333333333333,0.0,0.3333333333333333,1,0,1,0,0,0
2021/22,2021-09-17,Newcastle United,Leeds United,1,1,D,1,0.25,0.5,-0.25,0.2742857142857143,0.48,-0.20571428571428568,0.2460731521538615,0.5048182622668018,-0.2587451101129403,1.25,3.0,1.0,2.75,0.25,0.25,-1.0,1479.790306135367,1549.969171662899,-70.17886552753203,3.0,3.25,-0.25,6,5,1,-7,-7,0,0.25,0.5,-0.25,0.5,0.5,0.0,0.0,0.0,0.0,0,0,0,1,1,0
2021/22,2021-09-18,Wolverhampton,Brentford,0,2,A,2,0.75,1.25,-0.5,1.0971428571428572,0.9428571428571428,0.15428571428571436,0.7205338271970464,1.2993998001215972,-0.5788659729245508,0.5,0.75,0.75,0.5,-0.25,0.25,0.0,1504.1620213792257,1501.1244137034312,3.037607675794561,5.0,2.25,2.75,7,7,0,-1,1,-2,0.75,1.25,-0.5,0.0,1.0,-1.0,0.25,0.5,-0.25,1,0,1,0,1,-1
2021/22,2021-09-18,Liverpool,Crystal Palace,3,0,H,0,2.5,1.25,1.25,2.4514285714285715,1.5771428571428572,0.8742857142857143,2.4595881799147836,1.3290339279453232,1.1305542519694605,2.25,0.25,1.25,1.25,1.0,-1.0,0.6666666666666666,1727.0835713587132,1491.1445125636774,235.93905879503586,8.25,2.25,6.0,6,7,-1,8,0,8,2.5,1.25,1.25,2.0,0.5,1.5,0.75,0.5,0.25,1,1,0,0,0,0
2021/22,2021-09-18,Burnley,Arsenal,0,1,A,2,0.25,0.75,-0.5,0.2742857142857143,1.0971428571428572,-0.822857142857143,0.2596819137225835,0.6671370864890594,-0.40745517276647597,0.75,2.0,0.25,2.25,0.5,-0.25,-0.6,1462.2543839883922,1584.9180908568765,-122.66370686848427,3.75,3.5,0.25,5,7,-2,-5,-8,3,0.25,0.75,-0.5,0.5,0.0,0.5,0.0,0.25,-0.25,0,1,-1,1,0,1
2021/22,2021-09-18,Aston Villa,Everton,3,0,H,0,1.0,2.5,-1.5,0.8914285714285715,2.5885714285714285,-1.697142857142857,0.9995141928957366,2.4874294362781533,-1.4879152433824165,1.25,1.75,2.5,1.0,-1.25,0.75,0.0,1493.3857072200508,1577.5435240043764,-84.15781678432563,3.75,6.25,-2.5,7,5,2,-2,6,-8,1.0,2.5,-1.5,2.0,2.0,0.0,0.25,0.25,0.0,0,2,-2,1,0,1
2021/22,2021-09-18,Norwich City,Watford,1,3,A,2,0.0,0.75,-0.75,0.0,0.46285714285714286,-0.46285714285714286,0.0,0.7501187657922778,-0.7501187657922778,0.25,2.75,0.75,1.75,-0.5,1.0,-0.5,1330.382253870745,1432.6278916645283,-102.24563779378332,2.0,3.0,-1.0,7,7,0,-10,-4,-6,0.0,0.75,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,3,1
2021/22,2021-09-18,Manchester City,Southampton,0,0,D,1,2.25,0.75,1.5,2.537142857142857,0.8457142857142858,1.6914285714285713,2.2567121069493874,0.7927602977099774,1.46395180923941,2.75,0.25,1.0,1.5,1.75,-1.25,0.5833333333333334,1760.3079722199873,1479.8134482379076,280.4945239820797,6.5,3.75,2.75,7,7,0,10,-2,12,2.25,0.75,1.5,3.0,0.5,2.5,0.75,0.25,0.5,3,0,3,0,0,0
2021/22,2021-09-19,Brighton,Leicester City,2,1,H,0,2.25,1.5,0.75,2.177142857142857,1.2857142857142858,0.8914285714285712,2.2236194486209526,1.4272199564504384,0.7963994921705142,1.25,0.75,1.0,1.5,0.25,-0.75,-0.75,1509.158627065298,1581.2999232722582,-72.14129620696008,4.0,2.5,1.5,8,8,0,2,-2,4,2.25,1.5,0.75,1.5,1.5,0.0,0.5,0.25,0.25,1,0,1,0,1,-1
2021/22,2021-09-19,West Ham,Manchester United,1,2,A,2,2.0,2.5,-0.5,1.72,2.5885714285714285,-0.8685714285714285,2.0398861450813923,2.5204629903642575,-0.48057684528286515,2.5,1.25,2.75,0.75,-0.25,0.5,-0.16666666666666666,1586.1280865731112,1687.167156701503,-101.03907012839181,5.75,5.5,0.25,8,8,0,5,8,-3,2.0,2.5,-0.5,2.0,2.0,0.0,0.25,0.25,0.0,0,2,-2,0,0,0
2021/22,2021-09-19,Tottenham,Chelsea,0,3,A,2,2.25,2.5,-0.25,1.9028571428571428,2.4514285714285715,-0.5485714285714287,2.358281282928249,2.5736967841871614,-0.2154155012589123,0.75,0.75,2.25,0.25,-1.5,0.5,-0.25,1608.9148938020248,1660.5764556414836,-51.66156183945873,4.5,4.5,0.0,8,8,0,0,8,-8,2.25,2.5,-0.25,3.0,2.0,1.0,0.75,0.75,0.0,0,1,-1,1,0,1
2021/22,2021-09-25,Chelsea,Manchester City,0,1,A,2,2.6,2.0,0.6000000000000001,2.6312419974391807,2.033290653008963,0.5979513444302178,2.7025233848705392,2.0026781453245643,0.6998452395459749,2.4,0.2,2.2,0.2,0.19999999999999973,0.0,-0.16666666666666666,1669.1003789909148,1753.6268353077737,-84.52645631685891,5.6,5.4,0.1999999999999993,6,7,-1,11,10,1,2.6,2.0,0.6000000000000001,3.0,1.5,1.5,0.8,0.8,0.0,2,0,2,0,0,0
2021/22,2021-09-25,Manchester United,Aston Villa,0,1,A,2,2.6,1.4,1.2000000000000002,2.7234314980793854,1.5825864276568502,1.1408450704225352,2.65082162692065,1.43062876391834,1.2201928630023102,2.6,0.8,1.6,1.4,1.0,-0.5999999999999999,0.8333333333333334,1694.3383198891524,1505.761676031329,188.57664385782346,6.4,3.6,2.8000000000000003,6,7,-1,9,1,8,2.6,1.4,1.2000000000000002,3.0,0.0,3.0,0.2,0.4,-0.2,3,1,2,0,0,0
2021/22,2021-09-25,Everton,Norwich City,2,0,H,0,2.0,0.0,2.0,1.740076824583867,0.0,1.740076824583867,1.9899435490225226,0.0,1.9899435490225226,2.0,1.4,0.4,2.8,1.6,-1.4,0.25,1565.1675551930982,1323.2430079788467,241.92454721425156,5.2,2.6,2.6,7,7,0,3,-12,15,2.0,0.0,2.0,3.0,0.0,3.0,0.2,0.0,0.2,0,0,0,1,5,-4
2021/22,2021-09-25,Leeds United,West Ham,1,2,A,2,0.6,1.6,-1.0,0.6504481434058899,1.1562099871959026,-0.5057618437900128,0.6011599839648237,1.631908916065114,-1.0307489321002903,1.0,2.4,2.2,1.4,-1.2000000000000002,1.0,-1.0,1547.976291521165,1578.9569233854618,-30.98063186429681,4.4,5.4,-1.0,8,6,2,-7,4,-11,0.6,1.6,-1.0,0.5,2.0,-1.5,0.0,0.2,-0.2,0,0,0,0,1,-1
2021/22,2021-09-25,Leicester City,Burnley,2,2,D,1,1.2,0.2,1.0,0.8642765685019206,0.18437900128040974,0.6798975672215108,1.1417759651603507,0.20774553097806678,0.9340304341822839,1.0,1.6,0.6,1.8,0.4,-0.19999999999999996,0.2,1569.2528646713324,1455.6452006755856,113.60766399574686,2.6,3.6,-1.0,6,7,-1,-3,-6,3,1.2,0.2,1.0,1.5,0.0,1.5,0.2,0.0,0.2,0,0,0,2,2,0
2021/22,2021-09-25,Watford,Newcastle United,1,1,D,1,1.2,0.4,0.7999999999999999,1.29449423815621,0.5121638924455826,0.7823303457106273,1.1322479141821202,0.4035210779448091,0.7287268362373112,1.2,1.6,1.2,2.6,0.0,-1.0,0.5,1439.7671375564266,1481.783186277101,-42.01604872067446,4.0,3.8,0.20000000000000018,7,8,-1,-2,-7,5,1.2,0.4,0.7999999999999999,1.5,0.0,1.5,0.0,0.0,0.0,1,0,1,0,0,0
2021/22,2021-09-25,Brentford,Liverpool,3,3,D,1,1.6,2.6,-1.0,1.617157490396927,2.6312419974391807,-1.0140845070422537,1.6411846486489678,2.564128348957298,-0.9229437003083301,1.0,0.4,2.4,0.2,-1.4,0.2,0.0,1511.2118408527372,1731.1743147681739,-219.9624739154367,2.4,8.6,-6.199999999999999,7,7,0,3,11,-8,1.6,2.6,-1.0,1.5,3.0,-1.5,0.6,0.8,-0.20000000000000007,1,2,-1,0,0,0
